"item","prompt"
"hellaswag.2224","Computers and Electronics: How to kiss your girlfriend in public. Ensure your girlfriend is comfortable with kissing in public. Just like any sexual encounter, kissing in public requires both of you to consent to the act. In particular, many people have different views on whether or not you should show affection in public. If your girlfriend doesn't like to put that on display, you need to respect that. Have a conversation with your girlfriend about public displays of affection (pda), preferably before you are out in public.

Shaving: A man is speaking into a microphone. A man wearing a black cape is getting his beard shaved. A person puts a white towel over the man's face.

Wakeboarding: A man in ski jacket on a snowboard holds onto a rope attached to a truck. The truck starts driving and the man is pulled behind on the tow rope. The man maneuvers to pull up parallel with the truck and alternates going back and forth behind the truck.

Tango: A man and a woman are standing in front of the camera and a woman shows how to properly perform the tango. She moves her feet in arms in a particular motion while the man does the same from a different angle.

Computers and Electronics: How to change how long until a mac asks for your password. Click the apple menu. This is in the upper-left corner of the screen.. Click "" system preferences. "" If the main system preferences menu does not appear, click "" show all "" at the top of the window. This looks like a grid with 12 dots.

Kneeling: A man is seen sitting in a large gym while speaking to the camera and sitting on a medicine ball. The man then bends forward onto the ball while still speaking to the camera.

Brushing teeth: A boy wearing glasses is sitting down. Someone is brushing his teeth with a toothbrush. They take the toothbrush out of his mouth.

Chopping wood: Two young men race out and pick up axes sitting on logs. The men compete chopping wood pieces that are standing upright. The men put down there axes and take a break.

Home and Garden: How to clean a blender. Blend dish soap. Fill the blender carafe halfway with warm water. Then, add a few drops of liquid dish detergent. Blend on a low setting for about a minute until the carafe is thoroughly sudsy. Then, pour out the soapy mixture and rinse until clean.

Computers and Electronics: How to clean your egr valve. Clean and inspect the vacuum hose. Remove the vacuum hose and inspect closely for wear (cracks or weak spots), then clean out the carbon deposits either with a spray can of carburetor cleaner or with a pipe cleaner if the deposits are hardened or compacted.. Inspect the egr valve for damage.  Loosen any bolts fastening the egr valve to the engine. Inspect the gasket lining the bottom plate of the valve.

Health: How to help your loved one get well. Make sure to take good care of yourself. Frequently care givers overlook their own health and well-being while taking care of others. This is a very difficult and stressful time for everyone involved."
"hellaswag.8703","Home and Garden: How to choose a commercial roofer. Interview potential roofers in person. Proposals from different roofing businesses will vary greatly in price. This doesn't necessarily mean, though, that roofers submitting low bids will not complete the project as well as roofers submitting high bids. You will need to discuss the project in person with each roofer. For about an hour, discuss the project and ask questions.

Table soccer: The same girl reaches across the table to control an arm on the other side. The girl on the other side tries to stop her.

Health: How to avoid being assaulted in the street. Be fully aware of your surroundings. People who are visibly distracted by their cell phones become easy targets for pickpockets and other criminals. Keep an eye on what is going on around you at all times so that you can better detect suspicious activity and protect yourself and your belongings.  Glance behind you every once in a while to make sure that you are not being followed by a stranger. Your best chance of defending yourself in the event of an attack is to identify the attacker as soon as possible.

Sports and Fitness: How to find out how much time is left before sunset. Find the location of the sun. This method will work best if the sky is clear and there are no clouds. However, if it's cloudy, or the sun is obstructed by trees, you may have to approximate.  If it is cloudy and you can see a vague outline of the sun, you can still do the measurement between the horizon and the sun. There will be a haze around the sun in the clouds: use that haze as the position of the sun.

Sports and Fitness: How to bowl a strike. Determine whether you will be using a "" house ball "" or will be buying your own. Most people start with a "" house ball "" and "" house shoes "" as this is the cheapest option. There are normally many "" house balls "" to choose from and these are supplied, free-of-charge, by the bowling alley. Shoes may be rented for one price which covers your entire bowling session. The other option is get your own ball and have it custom-fitted to your hand for your individual swing and release.

Tennis serve with ball bouncing: A short intro video appears with people playing various sports. The video then goes into tennis and a tennis player explaining his technique.

Putting on shoes: A man does the same. They are then seen using a tool to apply their socks, then their shoes comfortably. The woman talks to the camera while holding the tool, and then the man does also.

Preparing pasta: A man is talking about making a spicy pasta dish. The man takes sausage and cooks it in a pan. Parsley is added to the sausage. White wine is added to the mixture.

Computers and Electronics: How to get rid of pink eye fast. Determine which kind of pink eye you have. Conjunctivitis can occur due to viruses, bacteria, and allergies. All types of pink eye cause the eyes to become red, watery, and itchy, but the other symptoms of pink eye will vary according to its cause.  Viral can affect one or both eyes, and individuals with this condition may experience sensitivity to light and watery discharge. Viral conjunctivitis is highly contagious and difficult to treat.

Health: How to choose an eye cream or balm. Look for an eye cream with retinol for fine lines. Retinol and vitamin a can help your skin cells regenerate and stimulate collagen production. This will improve any fine lines or wrinkles in your eye area. These ingredients can also help to reverse sun damage around your eyes, such as sun spots. Only use a small amount of eye cream with retinol and vitamin a on your skin, as applying too much can make your skin sensitive or irritated.

Home and Garden: How to clean an automotive paint gun. Remove the air regulator from the paint. The air regulator is the device at the bottom of the gun where compressed air can be hooked up to the bottom of the air gun. Make sure that the compressed air source is disconnected from the regulator first and then you can disconnect the regulator from the gun."
"hellaswag.2813","Food and Entertaining: How to make toum. Ensure all items are at room temperature, and that your tools are clean and dry. Water is your enemy here, and even very little of it can cause your emulsion to fail.. Put salt, pepper, and garlic into food processor bowl.  Pulse until garlic is finely chopped and well mixed with the salt, stopping occasionally to scrape the mixture to the center of the bowl. ! Do not rush the processing of the garlic with the salt.

Work World: How to deal with toxic coworkers. Highlight their work. Toxicity is often a sign of insecurity. By giving the co-worker credit or highlighting something that they've done, you may give them some semblance of positivity in their life, which could help with the toxicity. You may also find a friend you didn't think you could have. For example, tell your boss all that your co-worker has done if you've worked together on a project.

Youth: How to get your little brother to stop bugging you. Set aside sibling time. If your brother is always pestering you when you are hanging out with your friends or chillin' in your room, try scheduling a special time to do something with him. You could plan a specific time each week to do something fun with your brother, such as saturday afternoon when you have free time. Ask him what he would like to do, or come up with an idea together. You could also set aside time during the week to do something you both enjoy.

Waterskiing: First the man sets his timer that's attached to his chest and he sits down and puts his leg onto the ski. Next he stands up while holding onto something and he starts water skiing as he gets pulled by the boat.

Finance and Business: How to avoid mail fraud. Examine common practices. Regardless of the type of mail fraud taking place, all of them usually ask for money or personal information. If you receive a mailing that does not look familiar, read through it and look for common fraudulent practices. If you see something that usually occurs in fraudulent mailings, be suspicious. For example, fraudulent mailings commonly : Require you to pay "" insurance "", "" processing "", or "" service "" fees.

Home and Garden: How to know what fertilizer to use on your garden plants and when to use it. Decide between organic and conventional fertilizer. A broad and important choice you'll be confronted with is whether to use organic or inorganic fertilizer. Fertilizer not marked as "" organic "" is typically petroleum-based, and should not be used in organic gardens. Organic fertilizer can come from many sources, including animals (e.g. manure), plants (e.g.

Education and Communications: How to write emotional poetry. Write down a list of emotions that you connect with. Start by making a list of emotions that resonate with you or that you have experienced first hand. You may have a short list of emotions or a long one. Let your thoughts flow and write down as many emotions as you can. You may end up with a list that has a wide range of emotions, which is fine.

Finance and Business: How to trade forex. Understand basic forex terminology. The type of currency you are spending, or getting rid of, is the base currency. The currency that you are purchasing is called quote currency. In forex trading, you sell one currency to purchase another. The exchange rate tells you how much you have to spend in quote currency to purchase base currency.

Pets and Animals: How to surrender a dog. Research a shelter. If you want to give your pet to a shelter, research the right one for your dog. Most shelters are overrun with pets, which means that they have no room for new pets. Make sure the shelter you are looking into has a no-kill policy. Shelters that have kill policies typically can only give new pets seven days to find a new home before they are killed.

Pets and Animals: How to keep a dog in the yard. Observe your dog while he is in the yard. Figure out how your dog is getting out of your yard, sit by a window and watch him while he is outside. Try not to let him see you or he may not reveal his escape route. As you watch, pay attention to where your dog goes and what he does. This should give you clues about his preferred method of escape.

Croquet: A man is seen hosting a news segment and leads into a group of people sitting with a dog. The men shake hands and begin playing a game of crochet. They"
"hellaswag.3766","Cleaning sink: A before and after picture of a sink is shown. A person is then shown putting cleaner on a sponge and scrubbing a sink.

Home and Garden: How to apply decals. Choose a flat surface to put your decal on. You can put your decal on a wall, glass window, painted wood, the outside of a vehicle, or another non-porous flat surface. Avoid porous surfaces made out of things like brick, cement, and leather, or your decal may not stick properly.  Avoid applying your decal in extreme temperatures. Put your decal on your chosen surface when it's between 50-90 ° f (10-32 ° c) outside or in the room you're applying it in.

Food and Entertaining: How to date a nerd. Don't assume disinterest. Nerds often have social anxiety. They might ask questions to keep the conversation going, but become so worried about what to say next that they don't listen to your answers.  Give the nerd time to open up to you. They'll be better at listening once they feel more at ease.

Surfing: We see a title screen then two men stand on the beach with a camera. We see the surfers in the ocean. We see the third title screen and two men on the beach with a camera.

Home and Garden: How to get rid of flies. Set a trap with dish soap. Pour 1 inch (2.54 cm) of liquid dish soap into a jar and add 1 inch (2.54 cm) of water. The flies will be attracted to the soap and drown in the water.  Use fruit flavored dish soap for best results. An apple scented soap or lemon soap may provide better results, for example.

Computers and Electronics: How to keep your dog comfortable indoors. Provide a comfortable dog bed. Keep your dog cozy indoors with a great dog bed suited for its particular needs. If your dog is shorthaired and often shivers, get it a cave-like bed with a fluffy overhang. If your longhaired dog is prone to getting hot, use a cot-style bed without any fluff. Consider getting an orthopedic memory foam bed for your older dog with joint problems.

Cheerleading: Two cheerleaders exercise in a gym while talking. A cheerleader is in a room and then lift weight, while the other one talks on his phone. After , the cheerleaders talk and exercise.

Food and Entertaining: How to remove duplicates on google sheets on iphone or ipad. Open sheets on your iphone or ipad. It's the green and white table icon typically found on the home screen.. Tap the sheet you want to edit.  Tap a blank cell next to the column with duplicates. A formula (fx) bar will appear at the bottom of the screen.

Clipping cat claws: A person holds firmly the paw of a brown cat to reveal the claws, clip the tip of the claws. Then, the person clips the claws of a white and black cat. Then , the person pet the cat on his head, after continues cutting the claws.

Health: How to keep a breathing diary for asthma. Ask your doctor for a peak flow meter. If you have moderate or severe asthma, your doctor should be able to prescribe a peak flow meter. This device takes a measurement of how fast the air moves out of your lungs. Your doctor should also be able to give you a peak flow chart, which allows you to record your peak flow readings. Insert or copy the chart into your asthma diary.

Personal Care and Style: How to wear an ear warmer. Consider the color. Your ear warmer should be a fashionable accessory that works with the rest of your clothes. When choosing an ear warmer to wear, select one that will match the colors you're wearing."
"hellaswag.7238","Polishing shoes: He shows the camera his polish and brush, then sets about polishing the shoe with the brush and polish. When he is done, he shows off the finished product.

Cars & Other Vehicles: How to charge your electric car. See if your place of work provides free charging. Ask your employer! If they don't now, they may in the future.. Install a charger at your house (note that the point of installation of the charger must be well ventilated, cool and dry).  Decide where you want the charger to be at your house. Do you have garage space? Think about what is convenient, safe and least costly (see below.

Making a sandwich: The person then takes one slice, spreads the butter over it and puts two slices of cheese on it and adds the other slice on top of it. The sandwich now has butter on both sides and the sandwich is placed in a skillet and is fried.

Bullfighting: A large group of people are seen laying out on the beach while others stand around and protest. Several people are seen holding up signs to protest whilte camera continues to pan around people laying down.

Work World: How to identify brahman cattle. Do a search on the internet or in a cattle breeds book for "" brahman cattle "".. Study the characteristics of the breed. Note the following : Colouration: brahmans come in two colours: white to grey, and red. Whitish brahmans, especially the bulls, typically have much more grey around the neck, shoulder and head area than the rest of their body, with a grey tail switch. Red brahman bulls typically have a deeper red to almost black tinge around their neck area with a black tail switch.

Playing squash: A man serves a ball to play squash with a partner. The men hit the ball to the wall. The man bounce the ball on the floor.

Home and Garden: How to control wild violets. Use a selective broadleaf killer. For best results, select an herbicide containing either 2 , 4-d or dicamba. One containing quinclorac may also work well against wild violets.  These herbicides are formulated to kill broadleaf plants, like wild violets, while leaving most grasses unharmed. As such, they can be applied to the wild violets in your lawn without damaging the lawn itself.

Travel: How to vacation in prague. Organize your travel papers. If you're entering the czech republic from another country, you'll need to make sure your passport is valid and up to date. It may also be a good idea to invest in travel insurance, since you'll be a long way from home for an extended period. These details are vital for a safe and successful trip, so get them sorted within plenty of time to spare before your departure. The czech republic enjoys a celebrated place in the european union, making it a convenient, frustration-free destination for local and international travelers alike.

Home and Garden: How to read a reflected ceiling plan. Pretend that you are hovering a couple of feet above the ceiling.. Imagine that the ceiling below you is transparent (see-through).. Visualize the ceiling over the floor below.  Read a reflected ceiling plan using this concept.. Notice how the reflected ceiling plan relates to the floor plan.

Computers and Electronics: How to clean black hills gold. Mix dish soap and warm water in a large bowl. Any commercially available dish detergent should work; you can simply use the soap that you wash your dishes with. Pour a small amount into a large kitchen bowl, and then fill the bowl with warm water.  Although hot water will not hurt the jewelry, it may burn your skin. Make sure that the water in the bowl is warm to the touch, but not painfully hot.

Making a lemonade: A woman on screen talks about lemonade. She"
"hellaswag.6753","Pets and Animals: How to raise mealworms. Gather the supplies : Dry oatmeal, or cornmeal. An organic source of moisture that is not likely to mold quickly. Carrots work best for this, but you can also use other fruits and vegetables such as sliced or chopped potatoes or apples. Three plastic containers with air-holes drilled in the tops. Several bits of cardboard in the form of egg cartons or used toilet paper rolls.

Pets and Animals: How to cope with a bad dog. Make a list of everything that triggers bad behavior. Chances are that your dog isn't bad all around. Rather, your dog responds badly to certain stimuli. Before you can correct your dog's bad behavior, you need to know what triggers it. Pay attention when your dog behaves badly.

Getting a haircut: She stands up, flips her pony tail and the camera pans her outfit and she has on a black shirt and blue shorts and begins walking up the stairs. Next , she goes into a room and begins talking to a woman with a black shirt and blonde hair.

Slacklining: A person is slacklining reach the mountain summit near a town. People slack to pass from a mountain to another mountain. A man slacks to pass from a summit to another summit.

Relationships: How to talk about sex. Be frank. Lay out your thoughts as plainly as possible. Avoid euphemisms, and try to work past your initial discomfort. If you aren't comfortable referring to "" sex, "" try using a similar but "" softer "" phrase. Instead of saying that you are "" having sex, "" say that you are "" making love, "" or "" being intimate, "" or "" getting down.

Finance and Business: How to get a cheap divorce. Check if this option is available. In some states, you can get a "" simplified "" or "" summary "" divorce if you and your spouse don't have any children or real estate together. The precise requirements will depend on your state.  To find out if you can get a "" simple "" divorce, stop into your county courthouse and ask the court clerk. He or she will let you know the divorce options.

Home and Garden: How to operate an oxy gasoline cutting torch system. Fill in the gasoline tank with ordinary gasoline.. Select a torch and cutting nozzle according to your cutting task.. Fasten the nozzle with a pair of wrenches.  Connect the fuel hose (gasoline hose) properly with a pair of wrenches.. Connect the oxygen hose properly with a pair of wrenches.

Work World: How to train a service dog. Pick out the quietly confident dog in a litter. While guide dogs are the most common service dogs, you can also train your dog to assist people with severe allergies, diabetes, limited mobility, neurological issues, etc. Figure out what kind of dog you'd be qualified to train. Consider hiring a trainer of you don't meet specific qualifications. You should also consider which jobs your dog's breed and personality qualify them for.

Home and Garden: How to prepare a garden plot. Pick a spot that fits the sunlight needs of your plants. Vegetables and flowers usually require at least six hours of full, continuous sunlight a day to thrive. However, some plants prefer shade or little sun. Check the growing instructions for the plants you want to grow before you choose your spot. If your plants need full sun, find a spot in your yard where there is a lot of direct sun for the majority of the day.

Health: How to fix a bowel obstruction. See a doctor immediately. If your abdomen swells and you have gas or cramping, you may have a bowel obstruction. You should seek emergency care if you can't pass gas or have loss of appetite, abdominal pain, constipation, and vomiting. Left untreated, a bowel obstruction can be life-threatening. Call your doctor to see if you can get in right away.

Personal Care and Style: How to brighten skin naturally. Moisturize your lips. Mouths draw a lot of attention, and dry lips can take a toll on your overall appearance. This is an easy place to start: apply moisturizing lip balm to seal in moisture."
"hellaswag.8380","Travel: How to travel through europe. Get started. Commit to your decision and start saving money right away. You won't have an exact budget yet, but airfare alone will probably be in the range of $500 to $1000 if you live in the u.s. get there by boat or plane. Cheap flights from the united states to london are far cheaper than any other european destination. If purchased well in advance and during the off-season, flights to london can cost less than $500 round trip! Get a passport if you don't already have one! Decide where you want to go.

Home and Garden: How to organize bras. Take everything out of the drawer you keep your bras in. Cluttered drawers can be overwhelming, so starting fresh is a good idea. Take everything out of your lingerie drawer and put it some place clean, such as your desk or bed.  Eliminate any worn, torn, or ill-fitting bras. There is no point in keeping them, especially if you no longer wear them.

Disc dog: There is a lady dog trainer dressed in a blue hoodie playing with a black and white dog in a park. She is throwing a frisbee to the dog and makes the dog fetch it for her. The dog runs every time she throws the frisbee at a distance and fetches it for her.

Pets and Animals: How to prepare a dog for air travel. Check to make sure your dog should be flying. Not all dogs are considered safe to fly. In general, airlines do not recommend that puppies under 8 weeks, elderly dogs, or sick dogs fly either in-cabin or as cargo. Short-nosed dogs, such as bulldogs and pugs, are not good candidates for being checked as they run the risk of overheating. Do not risk your dog's health and safety by having it fly when it is not fit to do so.

Doing motocross: A biker seated on a bike revs the engine. Another biker is shown seated on a bike, making a gesture with both arms.

Computers and Electronics: How to make tumblr edits. Log into tumblr and click on "" account "" at the top right corner.. Select "" posts. This displays all your tumblr posts.  Navigate to the post you want edited, then click on "" post options. This icon resembles a gear, and is located at the bottom right corner of your post.

Finance and Business: How to get investors without a product. Assemble your team. Investors are just as likely to invest in a quality team as they are an innovative idea. For this reason, you should assemble your team with care. Identify how your team members will help the startup realize its vision. If you have a weakness, find people who can fill the gaps.

Using the rowing machine: An introduction is seen with logos running across the screen and a magazine cover. An athlete in black pants sits on a rowing machine and pulls on a weighted cable. The athlete switches to a one arm rowing exercise on the machine.

Health: How to live with an allergy to shellfish. Read labels. Manufacturers are not required to note it on the label if they have shellfish in them, though many of them do. In addition, items are usually not labelled for shellfish if they contain mollusks such as clams, scallops, or oysters. Therefore, it's always best to read the label. It's important to check all labels.

Hitting a pinata: She steps closer and tries again, hitting it this time. She backs up as a dog comes into the picture. She keeps swinging at missing. She stops for moment, takes a hard swing and hits it.

Personal Care and Style: How to use glycolic acid. Start with a glycolic acid product with 10% concentration or less. Solutions with higher than 20% are not advised for home use, and it's best to start off with a mild concentration for your first time to see how your skin reacts. The product's concentration should be listed on its label."
"hellaswag.5391","Food and Entertaining: How to make watermelon jello shots. Using a juicer, juice the limes. Let the juice drop through a sieve into a bowl so that you can catch the seeds easily.. Reserve the juice for another use.  Turn the lime rinds inside out.. Find the membrane that connects the pith to the rind and pull on it to separate the pith from the rest of the lime, using a paring knife if needed.

Pets and Animals: How to ride an icelandic horse. Get him ready for tölt. The tölt is one of the two gaits that is uniquely natural for icelandic horses. It is a four-beat gait where there is always a part of the foot on the ground. It is an incredibly smooth gait that can still carry you along at up to 20 mph. Because of this, it's great for trail-riding and trekking.

Health: How to help a child overcome a fear of monsters. Affirm their feelings. One of the most helpful points in helping your child move past their fear is acknowledging that the fear exists. Rather than saying things like "" don't be scared "" or "" you shouldn't worry, "" you should acknowledge your child's anxiety so that they feel heard.  Say something like "" i know that you are scared, honey. I'm going to help you, i promise.

Sports and Fitness: How to field strip a m 16 service rifle. Lock the bolt to the rear. You will need to depress the lever on the charging handle and pull the charging handle all the way rearward. While holding the charging handle all the way in the rearward position you will need to push the bottom portion of the bolt catch located on the left side of the magazine well.  Push the rear dis-assembly pin, located above the pistol grip. This will allow the rifle to pivot on the forward dis-assembly pin for a "" shot-gun "" effect.

Home and Garden: How to make an oil lamp. Gather your supplies. This lamp is simple and easy to make. It requires few supplies, making it perfect for emergencies. Here's a list of what you will need : Squat mason jar or bowl 100% cotton cord or lamp wick craft knife scissors cork nail and hammer olive oil water (optional ). Find a piece of cork. You can get a cork from a wine bottle or purchase a bag of craft corks from an arts and crafts shop.

Drinking beer: The former president is seen walking in a large field next to a woman and surrounded by a large crowd. The man gives a speech while people cheering and he shakes hands with others.

Shoveling snow: Another man is also shoveling snow off of he walkway of the house is not wearing any winter gear. They both continue to shovel and clean the snow in the heavy snow storm.

Finance and Business: How to legally establish a preferred vendors list. Assess your vendor needs. Before you can create a preferred vendors list, you need to know what types of products your company buys on a regular basis. These are the items you will want to find preferred vendors for. Start by asking every department in your company what they use most. For example, if you have an it department, they might say they use modems, flash drives, and external hard drives all the time.

Work World: How to access your work computer from home. Request to have remote access to your work computer. Many companies require permission to access the vpn. Call your it (information technology) department or visit the it website of your company to apply for access.  Depending on the nature of your job and your company's internet security policies, the it department might be able to assist you immediately. If the it department requires supervisor permission, contact your supervisor and have him/her make the request on your behalf.

Sports and Fitness: How to play defense in basketball. Set your feet slightly wider than shoulder-width apart. Point your feet forwards and place them just wider than your knees, which should be comfortably shoulder-width apart. This stance will already start to lower your center of gravity and give you a strong base.  Put your weight in the balls of your feet and bend your knees. Shift your weight into the balls of your feet and lift your heels just slightly off the ground.

Kite flying: A person hangs onto the handles of a kite flying overhead. The kite"
"hellaswag.8239","Finance and Business: How to handle angry customers. Remain calm and adjust your mindset. No one likes to get confronted by a yelling, heated person in a public space. However, your job in this situation is to stay cool and collected. While you may have the urge to yell right back at them, fight the urge! Yelling and getting angry will only escalate the situation. Instead, put on your best customer service attitude and buckle down--it's time to get to work.

Health: How to sew patiala salwar. Obtain approximately three yards of material. ... Pre-wash your fabric and dry it. Mark the spot with a pin or tailors chalk.  Fold the fabric in half the long way.. Mark off two 45 inch (114.3 cm) lengths of folded material.

Hanging wallpaper: Then he shows how to use fans to ventilate the room. He takes a scour and begins to scour the wall paper. He uses a paint roller to soak the wall paper for easy removal.

Pets and Animals: How to identify a great dane. Note the dog's size. A great dane's most notable and outstanding feature is its size. This breed can grow to stand around 36 inches (91 cm) and weigh up to 200 lbs (90 kg). These dogs grow quickly during puppyhood and reach maturity around age two or three.. Look at the dog's large head.

Kite flying: A little girl is sitting on the porch floor with her dad as he puts together a blue butterfly kite for her. After he's done completing the kite, they go out in the open to fly the kite. The father is holding the kite in his hand as the wind blows strongly.

Home and Garden: How to use a light meter. Prepare your camera. Go into the settings of your camera and set it to manual mode, if it isn't in that mode already. Set your camera to your preferred iso and aperture settings. You'll need to do some experimenting with both of these settings to find the ideal settings for the photo you're trying to get. The iso setting determines your camera's sensitivity to light.

Longboarding: All of a sudden, the man walks through the subway and gets off his skateboard until he gets to his destination. He then proceeds to skate through the city, jumping over the poles and the credits begin to roll.

Education and Communications: How to cope with missing your ex roommate. Find a hobby! You could try paint-by-numbers or maybe learn a foreign language. Do anything to take your mind off the fact that your ex-roommate is no longer your current roommate.. Stop checking his/her facebook page compulsively.  It just isn't worth it. If you're sitting on your roommate's facebook page and hitting refresh over and over then you are not accepting the fact that he is now your roommate, which only exacerbates the pain of missing him.

Food and Entertaining: How to make german style meatloaf. Combine beef, pork, onions, beaten eggs, bread crumbs , 3 tablespoons water, parsley, paprika, prepared mustard and salt. Mix well.. Press the mixture into the 8 "" baking pan.  Place the 3 hard cooked eggs in a row down the middle of the meat mixture, then fold up both sides, so you have a loaf.. Preheat the oven to 375.

Home,Categories: How to search for a duplicate article on wikihow. Go to wikihow.. Find the search bar on the top of the web page. There are some drop-down boxes on the bar. The search bar should be on the left.. Type in the keywords of an article you want to write.

Mooping floor: A person cleans the floor garage with a large mop. Then"
"hellaswag.4822","Making a cake: A cupcake is sitting on a plate. Butter is stirred into a pot with chocolate. More ingredients are added to the pot.

Home and Garden: How to care for air plants. Find your plant's discs. Air plants have tiny silver discs or scales all over their leaves. If you look closely at an air plant in bright light, you will see the discs shimmering. These discs absorb moisture and nutrients for the plant.. Water air plants every two to three days during spring, summer and fall.

Health: How to fix a lost dental crown. Get the crown out of your mouth. Carefully retrieve the crown from your mouth so that you do not drop it or swallow it. If you have already swallowed it, you are not in danger, but the crown will need to be replaced.  If you have lost the crown, you can coat the tooth surface with an over-the-counter dental cement (available at many pharmacies) to temporarily seal the area until a dentist can repair it.. Call a dentist as soon as possible.

Computers and Electronics: How to consolidate your retirement accounts. Get paperwork for all retirement accounts. Find your plan description. You will also want recent statements so that you know the balance in each account. Make sure the paperwork is recent-preferably within the past 60 days. You'll want to look at the rules for whether you can transfer funds into different accounts.

Home and Garden: How to measure mm. Look at the unmarked lines on a metric ruler. The numbered lines represent centimeters, but the unmarked lines represent millimeters. If a metric ruler is too small, you could also use a meter stick. The small, unnumbered lines on a meter stick that fall in between the numbered lines should still be millimeters. Note that each 1 cm also equals 10 mm.

Youth: How to diagnose and treat giardia in cats. Watch for changes in bowel movements. If you want to diagnose giardia, pay attention to your cat's litter box. The main sign of giardia is unusual bowel movements. Cats will have foul-smelling, watery diarrhea that may contain trace amounts of blood. Some cats may also lose weight with giardia due to the diarrhea.

Food and Entertaining: How to brown ground beef. Spray a frying pan with non-stick cooking spray. Set the stove on medium heat and begin breaking apart the meat with a spatula. Put your ground beef in a frying pan that is big enough to hold all of your beef with plenty of room for the beef to be moved around.  Add water to the pan of beef. A 1/4 cup (59 ml) of water per 1 lb.

Bullfighting: The matador is is holding a stick then went to the bull, and the bull attacked him, people came up to the bull and covered the bull with cape. A news anchor in red dress is talking while behind her the monitor is showing images such as maps and matador.

Tennis serve with ball bouncing: Several people are watching a man in a white hat on a tennis court. The man in the white hat is holding his hand up. The ball is served and it goes outside the court.

Slacklining: A person is walking along a slack line. They are moving back and forth on the slack line. He turns around and starts walking in the other direction.

Personal Care and Style: How to clean a razor blade. Rinse off the razor blade. Hold the head of the razor under a powerful stream of water. If it's necessary to remove the blade in order to clean it, do so very carefully."
"hellaswag.5455","Hurling: A group of team members are on a field playing a game. They are playing a game of field hockey together.

Home and Garden: How to clean a mattress. Remove pillows and decorations from the bed. Before you can clean the mattress, you must remove everything that's covering it. Start by removing the top layer of items, including pillows, decorative pillows, blankets, toys, and other objects.  When you remove your pillows for sleeping, take the pillow cases off and throw them in the laundry basket. Fold up blankets and move items from the bed to a different part of the room so they're out of the way when you clean.

Rope skipping: A woman walks into frame swinging a jump rope around her. She jumps up and down while looking off into the distance. She stops jumping and walks out of frame.

Food and Entertaining: How to classify fractions. Point out a proper fraction. In any proper fraction, the numerator is less than the denominator. Example : 2/5 every proper fraction expresses a value that is less than 1. A proper fraction represents a partial portion of a whole. For example, if there are five books and you read two of them, you have read two out of five books, or two-fifths.

Computers and Electronics: How to make porridge. Place the oats and water in a large pan over medium heat. Using water is easiest as milk can easily scorch on the bottom, ruining your porridge and smelling up the kitchen. You can, however, add milk towards the end if you're concerned about your porridge not being creamy enough.  Rolled oats are best as they're whole, natural, and haven't been through much processing. However, steel-cut or quick oats are okay, too-they just might not have the exact taste you're going for.

Home and Garden: How to get ink off a table or computer desk. Blot an ink spill as quickly as possible. Step one in any ink removal process is blotting. Remove any ink that has not dried as quickly as possible by blotting it away with water-moistened paper towel.  Avoid rubbing an ink spill before heavily blotting the area. Repeat the wet-paper-towel-blotting-method several times until no more ink is transferring to the paper towel.

Education and Communications: How to calculate settlement amounts. Gather reports and receipts. Economic damages consist of provable expenses incurred as a result of the injury or contract breach claimed by the plaintiff. Since these amounts must be supported by evidence, bills or payment receipts generally are required.  If you're dealing with a breach of contract, financial reports showing your profits and losses before and after the breach will be beneficial. You also should gather any invoices for other expenses, such as if you had to hire someone else to finish a job after a contractor breached your contract.

Making a sandwich: Several close ups of sandwiches are seen as well as a person cutting up meat and vegetables. The person cuts up bread following by laying various ingredients on the bread.

Playing congas: A man is giving instructions about playing the congo. He speaks with his hands and then he taps the top of the congo very lightly. He starts to tap lightly on the congo at a very slow tempo and after a little bit of doing that he stops to start talking again.

Playing congas: The man quickly only hits the small bongos and then moves onto the big bongos going from his right to his left. On the return back going from his left to his right , he hits only the large bongos first, then hits the smaller bongos.

Dodgeball: A referee walks on the floor and tells a player something. A referee walks to a person on the right and tells them they are out. A person"
